1.2284 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
140.3540 	EXP 	text_trial_Test1: autoDraw = False
140.3540 	EXP 	text_trial_Test1: text = 'Y'
140.3540 	EXP 	text_trial_Test1: autoDraw = True
140.6536 	EXP 	text_trial_Test1: autoDraw = False
141.3370 	EXP 	New trial (rep=0, index=30): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
141.3530 	EXP 	text_trial_Test1: autoDraw = False
141.3530 	EXP 	text_trial_Test1: text = 'X'
141.3530 	EXP 	text_trial_Test1: autoDraw = True
141.6527 	EXP 	text_trial_Test1: autoDraw = False
141.8902 	DATA 	Keypress: space
142.3365 	EXP 	New trial (rep=0, index=31): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
142.3520 	EXP 	text_trial_Test1: autoDraw = False
142.3520 	EXP 	text_trial_Test1: text = 'X'
142.3520 	EXP 	text_trial_Test1: autoDraw = True
142.6517 	EXP 	text_trial_Test1: autoDraw = False
142.9386 	DATA 	Keypress: space
143.3350 	EXP 	New trial (rep=0, index=32): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
143.3509 	EXP 	text_trial_Test1: autoDraw = False
143.3509 	EXP 	text_trial_Test1: text = 'X'
143.3509 	EXP 	text_trial_Test1: autoDraw = True
143.6508 	EXP 	text_trial_Test1: autoDraw = False
143.6886 	DATA 	Keypress: space
144.3367 	EXP 	New trial (rep=0, index=33): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
144.3505 	EXP 	text_trial_Test1: autoDraw = False
144.3505 	EXP 	text_trial_Test1: text = 'X'
144.3505 	EXP 	text_trial_Test1: autoDraw = True
144.6501 	EXP 	text_trial_Test1: autoDraw = False
144.7055 	DATA 	Keypress: space
145.3356 	EXP 	New trial (rep=0, index=34): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
145.3495 	EXP 	text_trial_Test1: autoDraw = False
145.3495 	EXP 	text_trial_Test1: text = 'X'
145.3495 	EXP 	text_trial_Test1: autoDraw = True
145.6491 	EXP 	text_trial_Test1: autoDraw = False
145.6546 	DATA 	Keypress: space
146.3346 	EXP 	New trial (rep=0, index=35): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
146.3485 	EXP 	text_trial_Test1: autoDraw = False
146.3485 	EXP 	text_trial_Test1: text = 'X'
146.3485 	EXP 	text_trial_Test1: autoDraw = True
146.6481 	EXP 	text_trial_Test1: autoDraw = False
146.6701 	DATA 	Keypress: space
147.3337 	EXP 	New trial (rep=0, index=36): OrderedDict([('stimulus_test1', 'H'), ('corrAns_test1', 'none')])
147.3537 	EXP 	text_trial_Test1: autoDraw = False
147.3537 	EXP 	text_trial_Test1: text = 'H'
147.3537 	EXP 	text_trial_Test1: autoDraw = True
147.6637 	EXP 	text_trial_Test1: autoDraw = False
148.3324 	EXP 	New trial (rep=0, index=37): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
148.3465 	EXP 	text_trial_Test1: autoDraw = False
148.3465 	EXP 	text_trial_Test1: text = 'X'
148.3465 	EXP 	text_trial_Test1: autoDraw = True
148.6459 	EXP 	text_trial_Test1: autoDraw = False
148.7683 	DATA 	Keypress: space
149.3318 	EXP 	New trial (rep=0, index=38): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
149.3454 	EXP 	text_trial_Test1: autoDraw = False
149.3454 	EXP 	text_trial_Test1: text = 'X'
149.3454 	EXP 	text_trial_Test1: autoDraw = True
149.6452 	EXP 	text_trial_Test1: autoDraw = False
149.6674 	DATA 	Keypress: space
150.3306 	EXP 	New trial (rep=0, index=39): OrderedDict([('stimulus_test1', 'T'), ('corrAns_test1', 'none')])
150.4160 	EXP 	text_trial_Test1: autoDraw = False
150.4160 	EXP 	text_trial_Test1: text = 'T'
150.4160 	EXP 	text_trial_Test1: autoDraw = True
150.7272 	EXP 	text_trial_Test1: autoDraw = False
151.3294 	EXP 	New trial (rep=0, index=40): OrderedDict([('stimulus_test1', 'N'), ('corrAns_test1', 'none')])
151.3482 	EXP 	text_trial_Test1: autoDraw = False
151.3482 	EXP 	text_trial_Test1: text = 'N'
151.3482 	EXP 	text_trial_Test1: autoDraw = True
151.6597 	EXP 	text_trial_Test1: autoDraw = False
151.6819 	DATA 	Keypress: space
152.3287 	EXP 	New trial (rep=0, index=41): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
152.3425 	EXP 	text_trial_Test1: autoDraw = False
152.3425 	EXP 	text_trial_Test1: text = 'X'
152.3425 	EXP 	text_trial_Test1: autoDraw = True
152.6422 	EXP 	text_trial_Test1: autoDraw = False
152.6977 	DATA 	Keypress: space
153.3278 	EXP 	New trial (rep=0, index=42): OrderedDict([('stimulus_test1', 'F'), ('corrAns_test1', 'none')])
153.3473 	EXP 	text_trial_Test1: autoDraw = False
153.3473 	EXP 	text_trial_Test1: text = 'F'
153.3473 	EXP 	text_trial_Test1: autoDraw = True
153.6579 	EXP 	text_trial_Test1: autoDraw = False
154.3266 	EXP 	New trial (rep=0, index=43): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
154.3405 	EXP 	text_trial_Test1: autoDraw = False
154.3405 	EXP 	text_trial_Test1: text = 'X'
154.3405 	EXP 	text_trial_Test1: autoDraw = True
154.6403 	EXP 	text_trial_Test1: autoDraw = False
154.6458 	DATA 	Keypress: space
155.3410 	EXP 	New trial (rep=0, index=44): OrderedDict([('stimulus_test1', 'M'), ('corrAns_test1', 'none')])
155.3585 	EXP 	text_trial_Test1: autoDraw = False
155.3585 	EXP 	text_trial_Test1: text = 'M'
155.3585 	EXP 	text_trial_Test1: autoDraw = True
155.6725 	EXP 	text_trial_Test1: autoDraw = False
156.3389 	EXP 	New trial (rep=0, index=45): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
156.3547 	EXP 	text_trial_Test1: autoDraw = False
156.3547 	EXP 	text_trial_Test1: text = 'X'
156.3547 	EXP 	text_trial_Test1: autoDraw = True
156.6544 	EXP 	text_trial_Test1: autoDraw = False
156.6748 	DATA 	Keypress: space
157.3378 	EXP 	New trial (rep=0, index=46): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
157.3538 	EXP 	text_trial_Test1: autoDraw = False
157.3538 	EXP 	text_trial_Test1: text = 'X'
157.3538 	EXP 	text_trial_Test1: autoDraw = True
157.6535 	EXP 	text_trial_Test1: autoDraw = False
157.7239 	DATA 	Keypress: space
158.3373 	EXP 	New trial (rep=0, index=47): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
158.3527 	EXP 	text_trial_Test1: autoDraw = False
158.3527 	EXP 	text_trial_Test1: text = 'X'
158.3527 	EXP 	text_trial_Test1: autoDraw = True
158.6528 	EXP 	text_trial_Test1: autoDraw = False
158.6916 	DATA 	Keypress: space
159.3375 	EXP 	New trial (rep=0, index=48): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
159.3521 	EXP 	text_trial_Test1: autoDraw = False
159.3521 	EXP 	text_trial_Test1: text = 'X'
159.3521 	EXP 	text_trial_Test1: autoDraw = True
159.6520 	EXP 	text_trial_Test1: autoDraw = False
159.6575 	DATA 	Keypress: space
160.3377 	EXP 	New trial (rep=0, index=49): OrderedDict([('stimulus_test1', 'X'), ('corrAns_test1', 'space')])
160.3514 	EXP 	text_trial_Test1: autoDraw = False
160.3514 	EXP 	text_trial_Test1: text = 'X'
160.3514 	EXP 	text_trial_Test1: autoDraw = True
160.6510 	EXP 	text_trial_Test1: autoDraw = False
160.6732 	DATA 	Keypress: space
161.3498 	EXP 	text_trial_Test1: autoDraw = False
161.8368 	EXP 	image_Instr_Test2: autoDraw = True
181.1864 	DATA 	Keypress: space
184.3524 	EXP 	Imported Test2_Trial.xlsx as conditions, 50 conditions, 2 params
184.3532 	EXP 	Created sequence: random, trialTypes=50, nReps=1, seed=None
184.3538 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
184.3594 	DATA 	Keypress: z
184.3617 	EXP 	image_Instr_Test2: autoDraw = False
184.3617 	EXP 	text_trial_Test2: text = 'X'
184.3617 	EXP 	text_trial_Test2: autoDraw = True
184.6769 	EXP 	text_trial_Test2: autoDraw = False
185.0822 	DATA 	Keypress: space
185.3455 	EXP 	New trial (rep=0, index=1): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
185.3595 	EXP 	text_trial_Test2: autoDraw = False
185.3595 	EXP 	text_trial_Test2: text = 'X'
185.3595 	EXP 	text_trial_Test2: autoDraw = True
185.6595 	EXP 	text_trial_Test2: autoDraw = False
186.3446 	EXP 	New trial (rep=0, index=2): OrderedDict([('stimulus_test2', 'K'), ('corrAns_test2', 'space')])
186.3587 	EXP 	text_trial_Test2: autoDraw = False
186.3587 	EXP 	text_trial_Test2: text = 'K'
186.3587 	EXP 	text_trial_Test2: autoDraw = True
186.6587 	EXP 	text_trial_Test2: autoDraw = False
186.7308 	DATA 	Keypress: space
187.3442 	EXP 	New trial (rep=0, index=3): OrderedDict([('stimulus_test2', 'M'), ('corrAns_test2', 'space')])
187.3580 	EXP 	text_trial_Test2: autoDraw = False
187.3580 	EXP 	text_trial_Test2: text = 'M'
187.3580 	EXP 	text_trial_Test2: autoDraw = True
187.6577 	EXP 	text_trial_Test2: autoDraw = False
187.7963 	DATA 	Keypress: space
188.3431 	EXP 	New trial (rep=0, index=4): OrderedDict([('stimulus_test2', 'V'), ('corrAns_test2', 'space')])
188.3570 	EXP 	text_trial_Test2: autoDraw = False
188.3570 	EXP 	text_trial_Test2: text = 'V'
188.3570 	EXP 	text_trial_Test2: autoDraw = True
188.6564 	EXP 	text_trial_Test2: autoDraw = False
188.7276 	DATA 	Keypress: space
189.3419 	EXP 	New trial (rep=0, index=5): OrderedDict([('stimulus_test2', 'E'), ('corrAns_test2', 'space')])
189.3559 	EXP 	text_trial_Test2: autoDraw = False
189.3559 	EXP 	text_trial_Test2: text = 'E'
189.3559 	EXP 	text_trial_Test2: autoDraw = True
189.6553 	EXP 	text_trial_Test2: autoDraw = False
189.7261 	DATA 	Keypress: space
190.3387 	EXP 	New trial (rep=0, index=6): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
190.3546 	EXP 	text_trial_Test2: autoDraw = False
190.3546 	EXP 	text_trial_Test2: text = 'X'
190.3546 	EXP 	text_trial_Test2: autoDraw = True
190.6253 	DATA 	Keypress: space
190.6543 	EXP 	text_trial_Test2: autoDraw = False
191.3380 	EXP 	New trial (rep=0, index=7): OrderedDict([('stimulus_test2', 'R'), ('corrAns_test2', 'space')])
191.3535 	EXP 	text_trial_Test2: autoDraw = False
191.3535 	EXP 	text_trial_Test2: text = 'R'
191.3535 	EXP 	text_trial_Test2: autoDraw = True
191.6243 	DATA 	Keypress: space
191.6532 	EXP 	text_trial_Test2: autoDraw = False
192.3371 	EXP 	New trial (rep=0, index=8): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
192.3525 	EXP 	text_trial_Test2: autoDraw = False
192.3525 	EXP 	text_trial_Test2: text = 'X'
192.3525 	EXP 	text_trial_Test2: autoDraw = True
192.6522 	EXP 	text_trial_Test2: autoDraw = False
192.6893 	DATA 	Keypress: space
193.3361 	EXP 	New trial (rep=0, index=9): OrderedDict([('stimulus_test2', 'Z'), ('corrAns_test2', 'space')])
193.3516 	EXP 	text_trial_Test2: autoDraw = False
193.3516 	EXP 	text_trial_Test2: text = 'Z'
193.3516 	EXP 	text_trial_Test2: autoDraw = True
193.6513 	EXP 	text_trial_Test2: autoDraw = False
193.7051 	DATA 	Keypress: space
194.3351 	EXP 	New trial (rep=0, index=10): OrderedDict([('stimulus_test2', 'E'), ('corrAns_test2', 'space')])
194.3506 	EXP 	text_trial_Test2: autoDraw = False
194.3506 	EXP 	text_trial_Test2: text = 'E'
194.3506 	EXP 	text_trial_Test2: autoDraw = True
194.6503 	EXP 	text_trial_Test2: autoDraw = False
194.8040 	DATA 	Keypress: space
195.3508 	EXP 	New trial (rep=0, index=11): OrderedDict([('stimulus_test2', 'Y'), ('corrAns_test2', 'space')])
195.3662 	EXP 	text_trial_Test2: autoDraw = False
195.3662 	EXP 	text_trial_Test2: text = 'Y'
195.3662 	EXP 	text_trial_Test2: autoDraw = True
195.6659 	EXP 	text_trial_Test2: autoDraw = False
195.9868 	DATA 	Keypress: space
196.3498 	EXP 	New trial (rep=0, index=12): OrderedDict([('stimulus_test2', 'T'), ('corrAns_test2', 'space')])
196.3652 	EXP 	text_trial_Test2: autoDraw = False
196.3652 	EXP 	text_trial_Test2: text = 'T'
196.3652 	EXP 	text_trial_Test2: autoDraw = True
196.6649 	EXP 	text_trial_Test2: autoDraw = False
196.7689 	DATA 	Keypress: space
197.3502 	EXP 	New trial (rep=0, index=13): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
197.3644 	EXP 	text_trial_Test2: autoDraw = False
197.3644 	EXP 	text_trial_Test2: text = 'X'
197.3644 	EXP 	text_trial_Test2: autoDraw = True
197.6641 	EXP 	text_trial_Test2: autoDraw = False
198.3507 	EXP 	New trial (rep=0, index=14): OrderedDict([('stimulus_test2', 'E'), ('corrAns_test2', 'space')])
198.3637 	EXP 	text_trial_Test2: autoDraw = False
198.3637 	EXP 	text_trial_Test2: text = 'E'
198.3637 	EXP 	text_trial_Test2: autoDraw = True
198.6634 	EXP 	text_trial_Test2: autoDraw = False
198.7356 	DATA 	Keypress: space
199.3490 	EXP 	New trial (rep=0, index=15): OrderedDict([('stimulus_test2', 'W'), ('corrAns_test2', 'space')])
199.3626 	EXP 	text_trial_Test2: autoDraw = False
199.3626 	EXP 	text_trial_Test2: text = 'W'
199.3626 	EXP 	text_trial_Test2: autoDraw = True
199.6625 	EXP 	text_trial_Test2: autoDraw = False
199.7514 	DATA 	Keypress: space
200.3461 	EXP 	New trial (rep=0, index=16): OrderedDict([('stimulus_test2', 'A'), ('corrAns_test2', 'space')])
200.3614 	EXP 	text_trial_Test2: autoDraw = False
200.3614 	EXP 	text_trial_Test2: text = 'A'
200.3614 	EXP 	text_trial_Test2: autoDraw = True
200.6613 	EXP 	text_trial_Test2: autoDraw = False
200.7668 	DATA 	Keypress: space
201.3465 	EXP 	New trial (rep=0, index=17): OrderedDict([('stimulus_test2', 'L'), ('corrAns_test2', 'space')])
201.3640 	EXP 	text_trial_Test2: autoDraw = False
201.3640 	EXP 	text_trial_Test2: text = 'L'
201.3640 	EXP 	text_trial_Test2: autoDraw = True
201.6768 	EXP 	text_trial_Test2: autoDraw = False
201.7156 	DATA 	Keypress: space
202.3437 	EXP 	New trial (rep=0, index=18): OrderedDict([('stimulus_test2', 'W'), ('corrAns_test2', 'space')])
202.3594 	EXP 	text_trial_Test2: autoDraw = False
202.3594 	EXP 	text_trial_Test2: text = 'W'
202.3594 	EXP 	text_trial_Test2: autoDraw = True
202.6592 	EXP 	text_trial_Test2: autoDraw = False
202.6804 	DATA 	Keypress: space
203.3430 	EXP 	New trial (rep=0, index=19): OrderedDict([('stimulus_test2', 'W'), ('corrAns_test2', 'space')])
203.3587 	EXP 	text_trial_Test2: autoDraw = False
203.3587 	EXP 	text_trial_Test2: text = 'W'
203.3587 	EXP 	text_trial_Test2: autoDraw = True
203.6581 	EXP 	text_trial_Test2: autoDraw = False
203.7624 	DATA 	Keypress: space
204.3416 	EXP 	New trial (rep=0, index=20): OrderedDict([('stimulus_test2', 'I'), ('corrAns_test2', 'space')])
204.3575 	EXP 	text_trial_Test2: autoDraw = False
204.3575 	EXP 	text_trial_Test2: text = 'I'
204.3575 	EXP 	text_trial_Test2: autoDraw = True
204.6572 	EXP 	text_trial_Test2: autoDraw = False
204.7790 	DATA 	Keypress: space
205.3406 	EXP 	New trial (rep=0, index=21): OrderedDict([('stimulus_test2', 'F'), ('corrAns_test2', 'space')])
205.3565 	EXP 	text_trial_Test2: autoDraw = False
205.3565 	EXP 	text_trial_Test2: text = 'F'
205.3565 	EXP 	text_trial_Test2: autoDraw = True
205.6561 	EXP 	text_trial_Test2: autoDraw = False
205.7443 	DATA 	Keypress: space
206.3397 	EXP 	New trial (rep=0, index=22): OrderedDict([('stimulus_test2', 'V'), ('corrAns_test2', 'space')])
206.3554 	EXP 	text_trial_Test2: autoDraw = False
206.3554 	EXP 	text_trial_Test2: text = 'V'
206.3554 	EXP 	text_trial_Test2: autoDraw = True
206.6553 	EXP 	text_trial_Test2: autoDraw = False
206.6944 	DATA 	Keypress: space
207.3391 	EXP 	New trial (rep=0, index=23): OrderedDict([('stimulus_test2', 'I'), ('corrAns_test2', 'space')])
207.3544 	EXP 	text_trial_Test2: autoDraw = False
207.3544 	EXP 	text_trial_Test2: text = 'I'
207.3544 	EXP 	text_trial_Test2: autoDraw = True
207.6544 	EXP 	text_trial_Test2: autoDraw = False
207.7255 	DATA 	Keypress: space
208.3393 	EXP 	New trial (rep=0, index=24): OrderedDict([('stimulus_test2', 'T'), ('corrAns_test2', 'space')])
208.3536 	EXP 	text_trial_Test2: autoDraw = False
208.3536 	EXP 	text_trial_Test2: text = 'T'
208.3536 	EXP 	text_trial_Test2: autoDraw = True
208.6532 	EXP 	text_trial_Test2: autoDraw = False
208.7919 	DATA 	Keypress: space
209.3365 	EXP 	New trial (rep=0, index=25): OrderedDict([('stimulus_test2', 'F'), ('corrAns_test2', 'space')])
209.3525 	EXP 	text_trial_Test2: autoDraw = False
209.3525 	EXP 	text_trial_Test2: text = 'F'
209.3525 	EXP 	text_trial_Test2: autoDraw = True
209.6522 	EXP 	text_trial_Test2: autoDraw = False
209.7066 	DATA 	Keypress: space
210.3367 	EXP 	New trial (rep=0, index=26): OrderedDict([('stimulus_test2', 'F'), ('corrAns_test2', 'space')])
210.3515 	EXP 	text_trial_Test2: autoDraw = False
210.3515 	EXP 	text_trial_Test2: text = 'F'
210.3515 	EXP 	text_trial_Test2: autoDraw = True
210.6513 	EXP 	text_trial_Test2: autoDraw = False
210.6725 	DATA 	Keypress: space
211.3359 	EXP 	New trial (rep=0, index=27): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
211.3506 	EXP 	text_trial_Test2: autoDraw = False
211.3506 	EXP 	text_trial_Test2: text = 'X'
211.3506 	EXP 	text_trial_Test2: autoDraw = True
211.6502 	EXP 	text_trial_Test2: autoDraw = False
212.3359 	EXP 	New trial (rep=0, index=28): OrderedDict([('stimulus_test2', 'A'), ('corrAns_test2', 'space')])
212.3497 	EXP 	text_trial_Test2: autoDraw = False
212.3497 	EXP 	text_trial_Test2: text = 'A'
212.3497 	EXP 	text_trial_Test2: autoDraw = True
212.6493 	EXP 	text_trial_Test2: autoDraw = False
212.6537 	DATA 	Keypress: space
213.3518 	EXP 	New trial (rep=0, index=29): OrderedDict([('stimulus_test2', 'R'), ('corrAns_test2', 'space')])
213.3653 	EXP 	text_trial_Test2: autoDraw = False
213.3653 	EXP 	text_trial_Test2: text = 'R'
213.3653 	EXP 	text_trial_Test2: autoDraw = True
213.6649 	EXP 	text_trial_Test2: autoDraw = False
213.6697 	DATA 	Keypress: space
214.3483 	EXP 	New trial (rep=0, index=30): OrderedDict([('stimulus_test2', 'A'), ('corrAns_test2', 'space')])
214.3642 	EXP 	text_trial_Test2: autoDraw = False
214.3642 	EXP 	text_trial_Test2: text = 'A'
214.3642 	EXP 	text_trial_Test2: autoDraw = True
214.6517 	DATA 	Keypress: space
214.6639 	EXP 	text_trial_Test2: autoDraw = False
215.3473 	EXP 	New trial (rep=0, index=31): OrderedDict([('stimulus_test2', 'T'), ('corrAns_test2', 'space')])
215.3633 	EXP 	text_trial_Test2: autoDraw = False
215.3633 	EXP 	text_trial_Test2: text = 'T'
215.3633 	EXP 	text_trial_Test2: autoDraw = True
215.6629 	EXP 	text_trial_Test2: autoDraw = False
215.7175 	DATA 	Keypress: space
216.3468 	EXP 	New trial (rep=0, index=32): OrderedDict([('stimulus_test2', 'H'), ('corrAns_test2', 'space')])
216.3624 	EXP 	text_trial_Test2: autoDraw = False
216.3624 	EXP 	text_trial_Test2: text = 'H'
216.3624 	EXP 	text_trial_Test2: autoDraw = True
216.6620 	EXP 	text_trial_Test2: autoDraw = False
216.7334 	DATA 	Keypress: space
217.3456 	EXP 	New trial (rep=0, index=33): OrderedDict([('stimulus_test2', 'K'), ('corrAns_test2', 'space')])
217.3613 	EXP 	text_trial_Test2: autoDraw = False
217.3613 	EXP 	text_trial_Test2: text = 'K'
217.3613 	EXP 	text_trial_Test2: autoDraw = True
217.6612 	EXP 	text_trial_Test2: autoDraw = False
217.7169 	DATA 	Keypress: space
218.3448 	EXP 	New trial (rep=0, index=34): OrderedDict([('stimulus_test2', 'M'), ('corrAns_test2', 'space')])
218.3603 	EXP 	text_trial_Test2: autoDraw = False
218.3603 	EXP 	text_trial_Test2: text = 'M'
218.3603 	EXP 	text_trial_Test2: autoDraw = True
218.6605 	EXP 	text_trial_Test2: autoDraw = False
218.6827 	DATA 	Keypress: space
219.3467 	EXP 	New trial (rep=0, index=35): OrderedDict([('stimulus_test2', 'N'), ('corrAns_test2', 'space')])
219.3614 	EXP 	text_trial_Test2: autoDraw = False
219.3614 	EXP 	text_trial_Test2: text = 'N'
219.3614 	EXP 	text_trial_Test2: autoDraw = True
219.6755 	EXP 	text_trial_Test2: autoDraw = False
219.6964 	DATA 	Keypress: space
220.3423 	EXP 	New trial (rep=0, index=36): OrderedDict([('stimulus_test2', 'R'), ('corrAns_test2', 'space')])
220.3584 	EXP 	text_trial_Test2: autoDraw = False
220.3584 	EXP 	text_trial_Test2: text = 'R'
220.3584 	EXP 	text_trial_Test2: autoDraw = True
220.6453 	DATA 	Keypress: space
220.6579 	EXP 	text_trial_Test2: autoDraw = False
221.3414 	EXP 	New trial (rep=0, index=37): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
221.3572 	EXP 	text_trial_Test2: autoDraw = False
221.3572 	EXP 	text_trial_Test2: text = 'X'
221.3572 	EXP 	text_trial_Test2: autoDraw = True
221.6569 	EXP 	text_trial_Test2: autoDraw = False
222.3404 	EXP 	New trial (rep=0, index=38): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
222.3562 	EXP 	text_trial_Test2: autoDraw = False
222.3562 	EXP 	text_trial_Test2: text = 'X'
222.3562 	EXP 	text_trial_Test2: autoDraw = True
222.6559 	EXP 	text_trial_Test2: autoDraw = False
222.7433 	DATA 	Keypress: space
223.3399 	EXP 	New trial (rep=0, index=39): OrderedDict([('stimulus_test2', 'Z'), ('corrAns_test2', 'space')])
223.3553 	EXP 	text_trial_Test2: autoDraw = False
223.3553 	EXP 	text_trial_Test2: text = 'Z'
223.3553 	EXP 	text_trial_Test2: autoDraw = True
223.6549 	EXP 	text_trial_Test2: autoDraw = False
223.6587 	DATA 	Keypress: space
224.3387 	EXP 	New trial (rep=0, index=40): OrderedDict([('stimulus_test2', 'Y'), ('corrAns_test2', 'space')])
224.3543 	EXP 	text_trial_Test2: autoDraw = False
224.3543 	EXP 	text_trial_Test2: text = 'Y'
224.3543 	EXP 	text_trial_Test2: autoDraw = True
224.6540 	EXP 	text_trial_Test2: autoDraw = False
224.7592 	DATA 	Keypress: space
225.3388 	EXP 	New trial (rep=0, index=41): OrderedDict([('stimulus_test2', 'K'), ('corrAns_test2', 'space')])
225.3536 	EXP 	text_trial_Test2: autoDraw = False
225.3536 	EXP 	text_trial_Test2: text = 'K'
225.3536 	EXP 	text_trial_Test2: autoDraw = True
225.6534 	EXP 	text_trial_Test2: autoDraw = False
225.7071 	DATA 	Keypress: space
226.3389 	EXP 	New trial (rep=0, index=42): OrderedDict([('stimulus_test2', 'L'), ('corrAns_test2', 'space')])
226.3528 	EXP 	text_trial_Test2: autoDraw = False
226.3528 	EXP 	text_trial_Test2: text = 'L'
226.3528 	EXP 	text_trial_Test2: autoDraw = True
226.6522 	EXP 	text_trial_Test2: autoDraw = False
226.7412 	DATA 	Keypress: space
227.3383 	EXP 	New trial (rep=0, index=43): OrderedDict([('stimulus_test2', 'I'), ('corrAns_test2', 'space')])
227.3517 	EXP 	text_trial_Test2: autoDraw = False
227.3517 	EXP 	text_trial_Test2: text = 'I'
227.3517 	EXP 	text_trial_Test2: autoDraw = True
227.6515 	EXP 	text_trial_Test2: autoDraw = False
227.6904 	DATA 	Keypress: space
228.3371 	EXP 	New trial (rep=0, index=44): OrderedDict([('stimulus_test2', 'Y'), ('corrAns_test2', 'space')])
228.3507 	EXP 	text_trial_Test2: autoDraw = False
228.3507 	EXP 	text_trial_Test2: text = 'Y'
228.3507 	EXP 	text_trial_Test2: autoDraw = True
228.6506 	EXP 	text_trial_Test2: autoDraw = False
228.6560 	DATA 	Keypress: space
229.3361 	EXP 	New trial (rep=0, index=45): OrderedDict([('stimulus_test2', 'N'), ('corrAns_test2', 'space')])
229.3498 	EXP 	text_trial_Test2: autoDraw = False
229.3498 	EXP 	text_trial_Test2: text = 'N'
229.3498 	EXP 	text_trial_Test2: autoDraw = True
229.6496 	EXP 	text_trial_Test2: autoDraw = False
229.7717 	DATA 	Keypress: space
230.3377 	EXP 	New trial (rep=0, index=46): OrderedDict([('stimulus_test2', 'H'), ('corrAns_test2', 'space')])
230.3504 	EXP 	text_trial_Test2: autoDraw = False
230.3504 	EXP 	text_trial_Test2: text = 'H'
230.3504 	EXP 	text_trial_Test2: autoDraw = True
230.6652 	EXP 	text_trial_Test2: autoDraw = False
230.7537 	DATA 	Keypress: space
231.3507 	EXP 	New trial (rep=0, index=47): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
231.3645 	EXP 	text_trial_Test2: autoDraw = False
231.3645 	EXP 	text_trial_Test2: text = 'X'
231.3645 	EXP 	text_trial_Test2: autoDraw = True
231.6640 	EXP 	text_trial_Test2: autoDraw = False
232.3494 	EXP 	New trial (rep=0, index=48): OrderedDict([('stimulus_test2', 'H'), ('corrAns_test2', 'space')])
232.3635 	EXP 	text_trial_Test2: autoDraw = False
232.3635 	EXP 	text_trial_Test2: text = 'H'
232.3635 	EXP 	text_trial_Test2: autoDraw = True
232.6632 	EXP 	text_trial_Test2: autoDraw = False
232.7687 	DATA 	Keypress: space
233.3490 	EXP 	New trial (rep=0, index=49): OrderedDict([('stimulus_test2', 'X'), ('corrAns_test2', 'none')])
233.3626 	EXP 	text_trial_Test2: autoDraw = False
233.3626 	EXP 	text_trial_Test2: text = 'X'
233.3626 	EXP 	text_trial_Test2: autoDraw = True
233.6622 	EXP 	text_trial_Test2: autoDraw = False
234.3615 	EXP 	text_trial_Test2: autoDraw = False
234.8482 	EXP 	image_theEnd: autoDraw = True
254.3689 	DATA 	Keypress: space
254.3750 	EXP 	image_theEnd: autoDraw = False
254.6542 	EXP 	window1: mouseVisible = True
